customer_id,segment,region,acquisition_channel,first_transaction_date,last_transaction_date,transaction_span_days,total_revenue,total_cost,contribution_margin,contribution_margin_pct,transaction_count,avg_revenue_per_transaction,revenue_per_transaction_span_day
C0001504,Enterprise,LATAM,referral,2024-10-04,2025-12-31,454,68257.07,49901.31,18355.76,0.268921,40,1706.43,150.35
C0001507,Mid-Market,North America,referral,2025-07-15,2025-12-16,155,5718.03,3636.18,2081.85,0.364085,11,519.82,36.89
C0001511,SMB,EMEA,referral,2023-09-13,2024-09-08,362,2991.67,1900.25,1091.42,0.36482,12,249.31,8.26
C0001518,Startup,LATAM,referral,2025-12-20,2025-12-20,1,3640.85,2919.53,721.32,0.198119,1,3640.85,3640.85
C0001519,Enterprise,APAC,referral,2023-10-25,2024-06-25,245,12536.06,8522.03,4014.03,0.320199,9,1392.9,51.17
C0001524,SMB,EMEA,referral,2025-07-14,2025-12-31,171,1409.24,826.63,582.61,0.413421,8,176.16,8.24
C0001528,Mid-Market,EMEA,referral,2024-11-30,2024-11-30,1,990.43,610.35,380.08,0.383753,2,495.22,990.43
C0001530,Mid-Market,North America,referral,2024-04-07,2025-12-29,632,9314.7,5933.68,3381.02,0.362977,22,423.4,14.74
C0001539,Startup,North America,referral,2025-08-28,2025-11-10,75,235.54,147.38,88.16,0.374289,3,78.51,3.14
C0001547,SMB,APAC,referral,2024-02-29,2025-12-09,650,7399.48,4832.71,2566.77,0.346885,15,493.3,11.38
C0001549,SMB,EMEA,referral,2024-06-10,2025-01-14,219,1102.5,591.77,510.73,0.463247,7,157.5,5.03
C0001550,Startup,APAC,referral,2024-05-13,2024-08-04,84,610.41,320.6,289.81,0.474779,4,152.6,7.27
C0001562,Mid-Market,EMEA,referral,2025-03-25,2025-11-23,244,6755.29,4381.13,2374.16,0.351452,14,482.52,27.69
C0001565,Startup,EMEA,referral,2025-08-08,2025-10-16,70,336.04,176.49,159.55,0.474795,3,112.01,4.8
C0001571,Enterprise,EMEA,referral,2024-09-14,2024-10-29,46,5877.62,3812.26,2065.36,0.351394,8,734.7,127.77
C0001572,Mid-Market,North America,referral,2025-05-04,2025-11-16,197,3863.69,2437.77,1425.92,0.369057,3,1287.9,19.61
C0001583,Startup,North America,referral,2024-08-31,2025-12-13,470,1291.69,710.13,581.56,0.450232,9,143.52,2.75
C0001587,Startup,LATAM,referral,2024-08-17,2025-06-21,309,367.58,212.31,155.27,0.422411,5,73.52,1.19
C0001590,SMB,APAC,referral,2023-11-24,2025-11-07,715,7254.7,4791.84,2462.86,0.339485,26,279.03,10.15
C0001593,SMB,LATAM,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0001615,SMB,APAC,referral,2025-09-19,2025-12-13,86,540.19,287.57,252.62,0.46765,5,108.04,6.28
C0001621,Mid-Market,APAC,referral,2024-01-16,2025-03-09,419,22184.76,15010.02,7174.74,0.323409,33,672.27,52.95
C0001624,Startup,North America,referral,2023-06-17,2024-12-24,557,4525.09,2481.04,2044.05,0.451715,17,266.18,8.12
C0001625,Startup,EMEA,referral,2024-08-28,2025-04-29,245,1212.38,769.01,443.37,0.365702,8,151.55,4.95
C0001630,Mid-Market,EMEA,referral,2025-01-15,2025-04-26,102,3876.88,2458.65,1418.23,0.365817,7,553.84,38.01
C0001634,Startup,LATAM,referral,2025-06-12,2025-12-09,181,2254.39,1395.09,859.3,0.381167,7,322.06,12.46
C0001635,Mid-Market,LATAM,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0001639,SMB,North America,referral,2024-05-01,2025-07-06,432,3416.35,1922.29,1494.06,0.437326,13,262.8,7.91
C0001645,Startup,North America,referral,2024-01-22,2025-07-11,537,2073.66,1155.96,917.7,0.442551,14,148.12,3.86
C0001647,Mid-Market,EMEA,referral,2024-04-26,2025-07-02,433,22402.39,14543.03,7859.36,0.350827,30,746.75,51.74
C0001666,SMB,EMEA,referral,2025-09-20,2025-11-14,56,1686.7,895.53,791.17,0.469064,6,281.12,30.12
C0001676,Startup,APAC,referral,2025-11-30,2025-11-30,1,83.49,37.87,45.62,0.546413,1,83.49,83.49
C0001677,Mid-Market,APAC,referral,2025-06-16,2025-11-03,141,10499.54,6523.64,3975.9,0.378674,10,1049.95,74.46
C0001681,Startup,APAC,referral,2025-06-29,2025-08-22,55,449.19,244.75,204.44,0.45513,4,112.3,8.17
C0001686,Startup,North America,referral,2024-05-19,2025-10-08,508,3064.94,1788.68,1276.26,0.416406,14,218.92,6.03
C0001689,Startup,North America,referral,2025-03-06,2025-10-18,227,617.98,325.6,292.38,0.473122,5,123.6,2.72
C0001692,Enterprise,North America,referral,2025-11-06,2025-12-28,53,23175.31,15601.2,7574.11,0.326818,7,3310.76,437.27
C0001698,Startup,APAC,referral,2025-10-24,2025-11-27,35,358.84,261.48,97.36,0.271319,2,179.42,10.25
C0001706,Mid-Market,LATAM,referral,2025-12-23,2025-12-28,6,445.3,246.04,199.26,0.447474,2,222.65,74.22
C0001708,Mid-Market,EMEA,referral,2024-11-18,2025-05-14,178,7353.15,4595.47,2757.68,0.375034,10,735.32,41.31
C0001709,SMB,North America,referral,2025-10-15,2025-12-17,64,2123.16,1294.0,829.16,0.390531,7,303.31,33.17
C0001713,Mid-Market,EMEA,referral,2025-12-19,2025-12-27,9,3194.49,2140.42,1054.07,0.329965,3,1064.83,354.94
C0001715,Startup,LATAM,referral,2024-06-06,2024-06-06,1,233.24,158.63,74.61,0.319885,1,233.24,233.24
C0001717,Mid-Market,North America,referral,2024-06-30,2025-05-23,328,19074.37,13173.89,5900.48,0.309341,21,908.3,58.15
C0001720,SMB,EMEA,referral,2025-08-31,2025-10-24,55,316.97,210.25,106.72,0.336688,4,79.24,5.76
C0001728,SMB,North America,referral,2025-09-30,2025-12-05,67,2926.73,1795.08,1131.65,0.38666,6,487.79,43.68
C0001731,Mid-Market,North America,referral,2025-12-21,2025-12-29,9,2089.22,1250.62,838.6,0.401394,4,522.31,232.14
C0001746,Mid-Market,North America,referral,2025-04-23,2025-05-02,10,3294.5,2380.74,913.76,0.277359,3,1098.17,329.45
C0001747,Mid-Market,APAC,referral,2025-08-06,2025-11-25,112,4854.32,3238.36,1615.96,0.332891,8,606.79,43.34
C0001755,SMB,LATAM,referral,2024-06-29,2025-10-08,467,5023.34,3078.93,1944.41,0.387075,21,239.21,10.76
C0001758,SMB,North America,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0001765,SMB,North America,referral,2023-09-24,2024-05-13,233,2930.21,1608.01,1322.2,0.45123,8,366.28,12.58
C0001774,Mid-Market,EMEA,referral,2025-12-13,2025-12-25,13,1600.48,1218.07,382.41,0.238935,3,533.49,123.11
C0001780,Startup,LATAM,referral,2024-11-27,2025-12-31,400,3198.04,1878.79,1319.25,0.412518,12,266.5,8.0
C0001782,Mid-Market,North America,referral,2025-09-01,2025-10-13,43,1576.27,936.6,639.67,0.405812,4,394.07,36.66
C0001793,Enterprise,EMEA,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0001796,Startup,North America,referral,2024-05-31,2025-03-07,281,1038.27,596.51,441.76,0.425477,10,103.83,3.69
C0001803,Mid-Market,North America,referral,2023-10-13,2025-12-10,790,23490.3,14321.29,9169.01,0.390332,33,711.83,29.73
C0001805,Startup,North America,referral,2025-05-14,2025-11-30,201,729.66,419.91,309.75,0.424513,3,243.22,3.63
C0001806,Mid-Market,APAC,referral,2025-05-18,2025-05-29,12,504.4,296.47,207.93,0.412232,3,168.13,42.03
C0001812,Enterprise,North America,referral,2024-10-20,2025-06-22,246,71607.59,50966.18,20641.41,0.288257,24,2983.65,291.09
C0001826,SMB,EMEA,referral,2023-06-13,2025-12-08,910,4994.48,3238.95,1755.53,0.351494,21,237.83,5.49
C0001828,Startup,APAC,referral,2024-12-11,2025-07-16,218,1572.22,969.62,602.6,0.38328,10,157.22,7.21
C0001829,SMB,EMEA,referral,2025-11-19,2025-11-19,1,125.2,77.15,48.05,0.383786,1,125.2,125.2
C0001842,Enterprise,EMEA,referral,2025-02-21,2025-11-18,271,33653.62,22764.09,10889.53,0.323577,19,1771.24,124.18
C0001850,Mid-Market,EMEA,referral,2025-08-04,2025-12-12,131,2719.49,1629.85,1089.64,0.400678,4,679.87,20.76
C0001853,SMB,North America,referral,2024-12-25,2025-12-08,349,16710.24,9352.71,7357.53,0.440301,22,759.56,47.88
C0001857,Mid-Market,EMEA,referral,2024-04-01,2024-11-15,229,17552.31,10309.74,7242.57,0.412628,22,797.83,76.65
C0001860,SMB,EMEA,referral,2024-04-09,2025-07-15,463,1850.61,1033.95,816.66,0.441292,8,231.33,4.0
C0001865,Mid-Market,APAC,referral,2025-05-09,2025-12-30,236,3921.25,2405.72,1515.53,0.386492,9,435.69,16.62
C0001876,Mid-Market,EMEA,referral,2025-11-25,2025-12-26,32,1507.99,827.13,680.86,0.451502,4,377.0,47.12
C0001878,Mid-Market,EMEA,referral,2024-07-09,2025-12-13,523,14540.5,8682.39,5858.11,0.402882,29,501.4,27.8
C0001887,SMB,EMEA,referral,2023-09-09,2025-02-28,539,6951.47,4174.39,2777.08,0.399495,30,231.72,12.9
C0001912,SMB,North America,referral,2024-02-08,2024-04-02,55,313.27,183.09,130.18,0.415552,2,156.64,5.7
C0001913,SMB,North America,referral,2025-10-29,2025-12-28,61,3498.06,2593.21,904.85,0.258672,8,437.26,57.35
C0001914,Mid-Market,North America,referral,2025-02-04,2025-12-05,305,11234.21,6689.06,4545.15,0.404581,7,1604.89,36.83
C0001918,Enterprise,North America,referral,2025-07-07,2025-09-03,59,8366.02,6943.17,1422.85,0.170075,3,2788.67,141.8
C0001921,Startup,North America,referral,2025-01-24,2025-01-24,1,268.27,188.46,79.81,0.297499,1,268.27,268.27
C0001922,Mid-Market,EMEA,referral,2024-05-15,2024-05-25,11,1086.16,489.7,596.46,0.549146,2,543.08,98.74
C0001927,Mid-Market,EMEA,referral,2024-07-05,2025-12-29,543,10334.17,5670.39,4663.78,0.451297,20,516.71,19.03
C0001934,Startup,EMEA,referral,2025-08-25,2025-08-25,1,183.76,100.49,83.27,0.453145,1,183.76,183.76
C0001938,Startup,LATAM,referral,2025-06-03,2025-06-21,19,571.28,298.88,272.4,0.476824,3,190.43,30.07
C0001941,Enterprise,EMEA,referral,2024-02-14,2025-08-30,564,176823.72,125530.97,51292.75,0.290078,42,4210.09,313.52
C0001958,Startup,EMEA,referral,2023-05-29,2024-10-02,493,1893.29,1056.98,836.31,0.441723,15,126.22,3.84
C0001959,Startup,North America,referral,2025-10-12,2025-12-09,59,105.11,54.87,50.24,0.477975,2,52.56,1.78
C0001965,SMB,LATAM,referral,2025-07-08,2025-12-08,154,2570.3,1851.89,718.41,0.279504,6,428.38,16.69
C0001967,Mid-Market,North America,referral,2025-07-05,2025-12-30,179,2932.48,1568.12,1364.36,0.465258,7,418.93,16.38
C0001969,Mid-Market,APAC,referral,2024-11-23,2024-12-17,25,361.34,176.7,184.64,0.510987,2,180.67,14.45
C0001971,Enterprise,LATAM,referral,2024-05-19,2024-05-26,8,2737.12,2142.21,594.91,0.217349,3,912.37,342.14
C0001975,Startup,North America,referral,2023-11-28,2024-11-16,355,2970.62,1563.4,1407.22,0.473713,13,228.51,8.37
C0001979,Mid-Market,North America,referral,2025-06-19,2025-09-17,91,4472.84,3089.76,1383.08,0.309217,6,745.47,49.15
C0001980,SMB,North America,referral,2024-02-29,2025-02-28,366,3173.43,2014.05,1159.38,0.36534,10,317.34,8.67
C0001991,SMB,EMEA,referral,2023-10-27,2025-12-29,795,7631.58,4618.42,3013.16,0.394828,26,293.52,9.6
C0001993,Mid-Market,EMEA,referral,2024-06-18,2025-12-26,557,51001.4,33570.93,17430.47,0.341765,41,1243.94,91.56
C0001999,Mid-Market,EMEA,referral,2025-09-30,2025-10-26,27,1424.35,860.0,564.35,0.396216,3,474.78,52.75
C0002008,SMB,APAC,referral,2023-09-26,2025-12-13,810,6496.07,4451.85,2044.22,0.314686,22,295.28,8.02
C0002011,SMB,LATAM,referral,2023-04-04,2025-12-26,998,39623.4,27946.48,11676.92,0.294698,41,966.42,39.7
C0002016,SMB,EMEA,referral,2025-01-23,2025-11-30,312,8231.0,4742.39,3488.61,0.423838,16,514.44,26.38
C0002017,SMB,EMEA,referral,2024-04-19,2024-10-17,182,886.91,411.24,475.67,0.536323,3,295.64,4.87
C0002029,Mid-Market,EMEA,referral,2025-01-25,2025-02-04,11,1076.27,535.67,540.6,0.50229,2,538.14,97.84
C0002034,SMB,EMEA,referral,2024-10-01,2024-11-07,38,1168.11,906.31,261.8,0.224123,5,233.62,30.74
C0002037,SMB,APAC,referral,2025-11-25,2025-12-21,27,830.38,458.54,371.84,0.447795,3,276.79,30.75
C0002039,Startup,North America,referral,2025-05-06,2025-12-26,235,1818.5,1019.36,799.14,0.43945,7,259.79,7.74
C0002045,SMB,North America,referral,2025-12-28,2025-12-28,1,146.1,97.78,48.32,0.330732,1,146.1,146.1
C0002062,Startup,North America,referral,2024-04-02,2025-12-10,618,1387.22,768.95,618.27,0.44569,15,92.48,2.24
C0002078,Mid-Market,LATAM,referral,2023-12-26,2024-12-04,345,12025.27,7260.21,4765.06,0.396254,21,572.63,34.86
C0002081,Mid-Market,EMEA,referral,2024-08-28,2025-12-11,471,21164.47,12975.9,8188.57,0.386902,31,682.72,44.94
C0002088,Startup,North America,referral,2024-06-29,2025-11-19,509,4313.54,2552.19,1761.35,0.408331,19,227.03,8.47
C0002090,SMB,APAC,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002091,Mid-Market,APAC,referral,2024-07-16,2025-06-22,342,11969.99,7813.89,4156.1,0.34721,17,704.12,35.0
C0002104,Enterprise,EMEA,referral,2025-11-24,2025-12-17,24,13299.21,9451.6,3847.61,0.289311,5,2659.84,554.13
C0002112,SMB,EMEA,referral,2025-01-25,2025-10-10,259,1514.04,899.65,614.39,0.405795,6,252.34,5.85
C0002115,Mid-Market,APAC,referral,2023-02-02,2025-06-15,865,28542.56,18748.28,9794.28,0.343147,47,607.29,33.0
C0002116,SMB,APAC,referral,2025-11-20,2025-11-29,10,333.5,178.94,154.56,0.463448,2,166.75,33.35
C0002122,SMB,APAC,referral,2023-03-09,2025-03-28,751,8334.38,4994.16,3340.22,0.400776,28,297.66,11.1
C0002166,Mid-Market,North America,referral,2024-03-31,2025-12-31,641,21675.23,13033.25,8641.98,0.398703,32,677.35,33.81
C0002175,SMB,APAC,referral,2024-07-28,2025-12-06,497,7771.95,5121.89,2650.06,0.340977,23,337.91,15.64
C0002176,Enterprise,North America,referral,2025-02-16,2025-09-26,223,24114.97,17410.67,6704.3,0.278014,17,1418.53,108.14
C0002180,Mid-Market,EMEA,referral,2025-12-15,2025-12-31,17,859.9,585.24,274.66,0.319409,2,429.95,50.58
C0002183,Mid-Market,North America,referral,2025-09-10,2025-11-28,80,5579.66,3391.78,2187.88,0.392117,11,507.24,69.75
C0002188,SMB,North America,referral,2025-03-27,2025-12-12,261,2115.02,1310.57,804.45,0.380351,6,352.5,8.1
C0002194,SMB,LATAM,referral,2023-05-10,2023-08-14,97,953.6,480.66,472.94,0.495952,6,158.93,9.83
C0002195,SMB,APAC,referral,2025-03-19,2025-08-29,164,480.85,256.05,224.8,0.467505,4,120.21,2.93
C0002196,Mid-Market,APAC,referral,2025-08-22,2025-11-26,97,3152.66,1873.68,1278.98,0.405683,6,525.44,32.5
C0002207,Enterprise,APAC,referral,2025-06-22,2025-10-24,125,25486.52,18682.25,6804.27,0.266975,10,2548.65,203.89
C0002208,SMB,North America,referral,2024-10-28,2025-12-28,427,5909.39,3438.73,2470.66,0.418091,15,393.96,13.84
C0002211,Enterprise,North America,referral,2025-12-31,2025-12-31,1,1143.27,614.79,528.48,0.462253,1,1143.27,1143.27
C0002219,Mid-Market,APAC,referral,2025-12-17,2025-12-17,1,1380.3,957.27,423.03,0.306477,1,1380.3,1380.3
C0002222,Mid-Market,APAC,referral,2024-12-22,2025-04-16,116,2113.28,1071.13,1042.15,0.493143,5,422.66,18.22
C0002224,Mid-Market,APAC,referral,2024-01-13,2025-04-03,447,10530.17,5915.43,4614.74,0.43824,19,554.22,23.56
C0002236,Mid-Market,North America,referral,2025-10-27,2025-12-06,41,2059.06,1240.09,818.97,0.39774,3,686.35,50.22
C0002243,Startup,North America,referral,2024-09-20,2024-09-20,1,50.06,26.47,23.59,0.471235,1,50.06,50.06
C0002244,Mid-Market,North America,referral,2024-03-22,2024-07-26,127,5251.46,3304.15,1947.31,0.370813,7,750.21,41.35
C0002248,SMB,North America,referral,2025-04-16,2025-11-04,203,1450.07,1140.06,310.01,0.21379,5,290.01,7.14
C0002250,SMB,North America,referral,2024-07-09,2025-12-20,530,6903.37,4041.92,2861.45,0.4145,21,328.73,13.03
C0002259,Startup,APAC,referral,2023-04-27,2024-04-15,355,735.26,380.76,354.5,0.482142,8,91.91,2.07
C0002261,Mid-Market,North America,referral,2025-05-26,2025-12-27,216,7274.41,4977.98,2296.43,0.315686,12,606.2,33.68
C0002263,SMB,APAC,referral,2024-12-06,2025-07-02,209,708.29,409.08,299.21,0.42244,4,177.07,3.39
C0002267,Startup,North America,referral,2025-09-10,2025-09-10,1,171.6,93.45,78.15,0.45542,1,171.6,171.6
C0002282,SMB,North America,referral,2024-01-08,2024-01-10,3,4163.69,3263.41,900.28,0.216222,2,2081.85,1387.9
C0002283,Mid-Market,North America,referral,2024-06-18,2024-12-06,172,14841.15,10005.93,4835.22,0.325798,14,1060.08,86.29
C0002294,Startup,North America,referral,2024-08-22,2025-12-24,490,2032.55,1129.27,903.28,0.444407,14,145.18,4.15
C0002295,Startup,APAC,referral,2024-05-02,2024-05-03,2,148.33,72.91,75.42,0.508461,2,74.16,74.16
C0002300,Startup,APAC,referral,2025-06-21,2025-12-20,183,596.66,311.55,285.11,0.477843,6,99.44,3.26
C0002301,Enterprise,North America,referral,2025-11-29,2025-12-20,22,9629.57,4971.09,4658.48,0.483768,7,1375.65,437.71
C0002306,SMB,APAC,referral,2024-08-10,2025-12-31,509,3331.13,2110.27,1220.86,0.3665,16,208.2,6.54
C0002312,SMB,North America,referral,2023-06-26,2025-12-01,890,11065.58,6219.82,4845.76,0.437913,35,316.16,12.43
C0002313,SMB,EMEA,referral,2024-08-26,2025-09-14,385,2686.3,1742.91,943.39,0.351186,8,335.79,6.98
C0002323,Mid-Market,North America,referral,2024-11-02,2025-02-05,96,2706.8,1682.89,1023.91,0.378273,9,300.76,28.2
C0002331,Startup,EMEA,referral,2025-02-28,2025-11-02,248,2203.45,1477.04,726.41,0.329669,6,367.24,8.88
C0002339,SMB,North America,referral,2025-02-18,2025-11-17,273,2732.49,1670.43,1062.06,0.388678,12,227.71,10.01
C0002341,SMB,North America,referral,2023-12-03,2024-10-14,317,358.18,215.63,142.55,0.397984,2,179.09,1.13
C0002346,Enterprise,LATAM,referral,2023-09-06,2025-08-06,701,71225.89,50495.62,20730.27,0.29105,39,1826.3,101.61
C0002357,Startup,APAC,referral,2024-12-17,2025-11-09,328,3537.62,2030.13,1507.49,0.426131,19,186.19,10.79
C0002365,SMB,LATAM,referral,2025-05-12,2025-11-25,198,4188.48,2435.88,1752.6,0.418433,7,598.35,21.15
C0002369,Enterprise,EMEA,referral,2024-07-21,2024-10-01,73,7345.33,4556.7,2788.63,0.379647,8,918.17,100.62
C0002379,SMB,APAC,referral,2023-09-29,2025-10-11,744,8713.52,5467.33,3246.19,0.372546,32,272.3,11.71
C0002381,Mid-Market,EMEA,referral,2025-09-24,2025-12-27,95,3190.43,2112.91,1077.52,0.337735,7,455.78,33.58
C0002384,Mid-Market,North America,referral,2023-01-24,2024-06-06,500,14754.19,9194.63,5559.56,0.376812,27,546.45,29.51
C0002402,SMB,North America,referral,2025-10-07,2025-12-30,85,1381.19,734.35,646.84,0.468321,3,460.4,16.25
C0002405,SMB,APAC,referral,2025-08-14,2025-09-08,26,659.58,358.86,300.72,0.455926,3,219.86,25.37
C0002409,Mid-Market,EMEA,referral,2024-07-02,2025-12-26,543,12161.05,7332.78,4828.27,0.397027,26,467.73,22.4
C0002414,Enterprise,North America,referral,2025-01-26,2025-01-27,2,1359.69,1066.78,292.91,0.215424,2,679.84,679.84
C0002418,Enterprise,APAC,referral,2025-01-16,2025-12-13,332,41339.83,27610.55,13729.28,0.332108,34,1215.88,124.52
C0002423,Mid-Market,EMEA,referral,2025-07-24,2025-11-19,119,4123.55,2444.95,1678.6,0.407076,8,515.44,34.65
C0002435,SMB,EMEA,referral,2025-05-25,2025-12-09,199,3118.35,1623.93,1494.42,0.479234,13,239.87,15.67
C0002436,SMB,APAC,referral,2025-12-07,2025-12-30,24,936.93,633.29,303.64,0.32408,4,234.23,39.04
C0002450,SMB,LATAM,referral,2025-03-12,2025-03-12,1,1057.35,626.73,430.62,0.407263,1,1057.35,1057.35
C0002461,Mid-Market,APAC,referral,2025-12-09,2025-12-09,1,622.48,365.78,256.7,0.412383,1,622.48,622.48
C0002463,Mid-Market,LATAM,referral,2023-06-20,2023-09-11,84,8971.49,6384.7,2586.79,0.288334,7,1281.64,106.8
C0002481,SMB,North America,referral,2024-12-29,2025-07-13,197,1569.2,1041.34,527.86,0.336388,9,174.36,7.97
C0002482,SMB,APAC,referral,2024-02-22,2024-06-13,113,684.1,397.58,286.52,0.418828,5,136.82,6.05
C0002486,Enterprise,LATAM,referral,2024-08-18,2025-03-08,203,54466.89,38273.76,16193.13,0.297302,25,2178.68,268.31
C0002499,Startup,North America,referral,2025-09-22,2025-11-28,68,469.29,264.24,205.05,0.436937,7,67.04,6.9
C0002501,Enterprise,LATAM,referral,2023-07-05,2024-05-01,302,54251.71,39814.25,14437.46,0.26612,24,2260.49,179.64
C0002502,Startup,EMEA,referral,2025-07-12,2025-07-13,2,340.06,183.42,156.64,0.460625,2,170.03,170.03
C0002504,Enterprise,EMEA,referral,2025-09-08,2025-12-26,110,21780.41,15617.36,6163.05,0.282963,12,1815.03,198.0
C0002507,Startup,EMEA,referral,2025-12-05,2025-12-23,19,117.43,59.03,58.4,0.497318,3,39.14,6.18
C0002513,Mid-Market,North America,referral,2023-09-28,2024-05-20,236,23161.12,15521.7,7639.42,0.329838,17,1362.42,98.14
C0002520,Mid-Market,APAC,referral,2024-01-27,2025-03-01,400,23895.71,15967.66,7928.05,0.331777,27,885.03,59.74
C0002530,Enterprise,EMEA,referral,2025-04-07,2025-10-28,205,40245.19,27641.48,12603.71,0.313173,16,2515.32,196.32
C0002531,SMB,APAC,referral,2025-03-29,2025-08-31,156,764.3,456.11,308.19,0.403232,4,191.08,4.9
C0002537,SMB,LATAM,referral,2025-08-18,2025-12-26,131,1665.15,879.87,785.28,0.471597,4,416.29,12.71
C0002547,SMB,EMEA,referral,2025-12-16,2025-12-17,2,244.04,162.37,81.67,0.334658,2,122.02,122.02
C0002550,Enterprise,EMEA,referral,2024-04-28,2024-08-08,103,23216.03,14695.39,8520.64,0.367015,14,1658.29,225.4
C0002553,SMB,North America,referral,2025-05-06,2025-11-19,198,2918.25,1616.8,1301.45,0.445969,8,364.78,14.74
C0002560,SMB,APAC,referral,2023-04-03,2025-11-12,955,17784.61,12282.12,5502.49,0.309396,23,773.24,18.62
C0002562,Mid-Market,EMEA,referral,2025-07-10,2025-12-27,171,13797.59,10411.4,3386.19,0.245419,7,1971.08,80.69
C0002570,Enterprise,EMEA,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002580,SMB,EMEA,referral,2025-11-22,2025-11-22,1,245.51,138.35,107.16,0.436479,1,245.51,245.51
C0002581,Startup,North America,referral,2023-04-26,2025-12-14,964,5005.24,2702.84,2302.4,0.459998,31,161.46,5.19
C0002607,SMB,North America,referral,2025-03-29,2025-12-06,253,3770.59,2434.98,1335.61,0.354218,12,314.22,14.9
C0002612,Mid-Market,North America,referral,2025-08-29,2025-12-27,121,10150.3,5735.54,4414.76,0.434939,12,845.86,83.89
C0002623,Mid-Market,LATAM,referral,2024-02-10,2024-11-30,295,9302.4,6519.34,2783.06,0.299177,11,845.67,31.53
C0002632,SMB,EMEA,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0002635,SMB,EMEA,referral,2025-02-14,2025-10-29,258,8000.55,6032.41,1968.14,0.246001,8,1000.07,31.01
C0002636,Mid-Market,EMEA,referral,2024-12-20,2025-03-16,87,1945.68,996.27,949.41,0.487958,3,648.56,22.36
C0002644,SMB,EMEA,referral,2025-09-28,2025-10-23,26,163.43,91.63,71.8,0.439332,2,81.72,6.29
C0002645,Mid-Market,EMEA,referral,2024-05-06,2025-12-14,588,46106.25,29017.29,17088.96,0.370643,27,1707.64,78.41
C0002647,Mid-Market,EMEA,referral,2025-06-29,2025-11-18,143,8006.07,4415.56,3590.51,0.448473,12,667.17,55.99
C0002652,SMB,APAC,referral,2024-09-25,2025-12-12,444,3203.87,2163.05,1040.82,0.324863,12,266.99,7.22
C0002653,Enterprise,APAC,referral,2025-09-23,2025-12-29,98,12904.11,8496.79,4407.32,0.341544,8,1613.01,131.67
C0002654,Mid-Market,North America,referral,2025-06-29,2025-12-03,158,2951.68,1470.04,1481.64,0.501965,7,421.67,18.68
C0002656,SMB,LATAM,referral,2025-11-21,2025-11-21,1,639.74,368.27,271.47,0.424344,1,639.74,639.74
C0002658,SMB,EMEA,referral,2025-02-23,2025-11-25,276,2369.31,1280.89,1088.42,0.459383,10,236.93,8.58
