touchpoint_id,customer_id,touchpoint_date,acquisition_channel,touchpoint_order,is_conversion_touch
TP000017754,C0004318,2025-07-27,social_ads,3,True
TP000019226,C0004319,2025-07-26,social_ads,1,False
TP000019227,C0004319,2025-08-11,partners,2,False
TP000019228,C0004319,2025-09-08,email,3,False
TP000019229,C0004319,2025-09-17,organic,4,True
TP000009060,C0004320,2024-08-20,paid_search,1,True
TP000018562,C0004321,2025-07-19,referral,1,False
TP000018563,C0004321,2025-07-26,organic,2,False
TP000018564,C0004321,2025-08-21,paid_search,3,True
TP000012455,C0004322,2025-01-29,paid_search,1,True
TP000014007,C0004323,2025-02-03,partners,1,False
TP000014008,C0004323,2025-03-26,organic,2,True
TP000001375,C0004324,2023-03-07,paid_search,1,False
TP000001376,C0004324,2023-03-11,paid_search,2,False
TP000001377,C0004324,2023-03-16,referral,3,False
TP000001378,C0004324,2023-04-21,email,4,True
TP000004548,C0004325,2023-12-31,referral,1,True
TP000012456,C0004326,2024-12-24,email,1,False
TP000012457,C0004326,2025-01-29,referral,2,True
TP000001370,C0004327,2023-04-17,partners,1,True
TP000016716,C0004328,2025-04-29,partners,1,False
TP000016717,C0004328,2025-05-10,paid_search,2,False
TP000016718,C0004328,2025-06-10,social_ads,3,False
TP000016719,C0004328,2025-06-19,paid_search,4,True
TP000018921,C0004329,2025-09-06,paid_search,1,True
TP000020670,C0004330,2025-10-02,organic,1,False
TP000020671,C0004330,2025-10-05,organic,2,False
TP000020672,C0004330,2025-11-06,referral,3,True
TP000002205,C0004331,2023-05-29,social_ads,1,False
TP000002206,C0004331,2023-07-04,social_ads,2,True
TP000021127,C0004332,2025-10-10,referral,1,False
TP000021128,C0004332,2025-11-14,social_ads,2,False
TP000021129,C0004332,2025-11-17,social_ads,3,True
TP000001563,C0004333,2023-03-21,social_ads,1,False
TP000001564,C0004333,2023-04-06,referral,2,False
TP000001565,C0004333,2023-04-07,social_ads,3,False
TP000001566,C0004333,2023-05-10,social_ads,4,True
TP000010793,C0004334,2024-11-06,organic,1,False
TP000010794,C0004334,2024-11-18,social_ads,2,True
TP000018898,C0004335,2025-07-19,paid_search,1,False
TP000018899,C0004335,2025-08-13,partners,2,False
TP000018900,C0004335,2025-08-29,organic,3,False
TP000018901,C0004335,2025-09-08,referral,4,True
TP000001613,C0004336,2023-05-14,social_ads,1,True
TP000000403,C0004337,2022-12-19,partners,1,False
TP000000404,C0004337,2023-01-02,paid_search,2,False
TP000000405,C0004337,2023-02-03,paid_search,3,True
TP000000583,C0004338,2022-12-24,organic,1,False
TP000000584,C0004338,2023-01-02,email,2,False
TP000000585,C0004338,2023-01-22,organic,3,False
TP000000586,C0004338,2023-02-16,partners,4,True
TP000011661,C0004339,2024-11-10,organic,1,False
TP000011662,C0004339,2024-12-25,organic,2,True
TP000018299,C0004340,2025-07-03,email,1,False
TP000018300,C0004340,2025-08-14,paid_search,2,True
TP000002764,C0004341,2023-07-10,organic,1,False
TP000002765,C0004341,2023-08-11,partners,2,False
TP000002766,C0004341,2023-08-22,paid_search,3,True
TP000002696,C0004342,2023-08-18,paid_search,1,True
TP000012892,C0004343,2024-12-24,referral,1,False
TP000012893,C0004343,2025-02-19,paid_search,2,True
TP000005287,C0004344,2024-02-16,paid_search,1,True
TP000016465,C0004345,2025-05-03,social_ads,1,False
TP000016466,C0004345,2025-05-27,social_ads,2,False
TP000016467,C0004345,2025-05-27,paid_search,3,False
TP000016468,C0004345,2025-06-15,paid_search,4,True
TP000021359,C0004346,2025-11-07,partners,1,False
TP000021360,C0004346,2025-11-29,organic,2,True
TP000017274,C0004347,2025-05-21,referral,1,False
TP000017275,C0004347,2025-06-26,referral,2,False
TP000017276,C0004347,2025-07-09,organic,3,True
TP000019732,C0004348,2025-10-02,organic,1,True
TP000011802,C0004349,2024-12-31,referral,1,False
TP000011803,C0004349,2025-01-08,referral,2,True
TP000018750,C0004350,2025-09-01,organic,1,True
TP000004115,C0004351,2023-12-01,organic,1,True
TP000001577,C0004352,2023-05-09,partners,1,True
TP000014869,C0004353,2025-04-23,organic,1,True
TP000001246,C0004354,2023-04-11,organic,1,True
TP000020092,C0004355,2025-10-18,organic,1,True
TP000015613,C0004356,2025-05-14,referral,1,True
TP000021367,C0004357,2025-10-31,social_ads,1,False
TP000021368,C0004357,2025-11-27,paid_search,2,True
TP000007140,C0004358,2024-03-20,social_ads,1,False
TP000007141,C0004358,2024-04-17,paid_search,2,False
TP000007142,C0004358,2024-05-18,paid_search,3,True
TP000011041,C0004359,2024-10-10,paid_search,1,False
TP000011042,C0004359,2024-10-30,paid_search,2,False
TP000011043,C0004359,2024-12-04,social_ads,3,True
TP000016707,C0004360,2025-06-22,paid_search,1,True
TP000005507,C0004361,2024-01-26,email,1,False
TP000005508,C0004361,2024-02-24,paid_search,2,True
TP000012284,C0004362,2024-12-28,email,1,False
TP000012285,C0004362,2025-01-23,paid_search,2,True
TP000014967,C0004363,2025-03-25,social_ads,1,False
TP000014968,C0004363,2025-04-21,social_ads,2,True
TP000022003,C0004364,2025-10-20,social_ads,1,False
TP000022004,C0004364,2025-11-11,email,2,False
TP000022005,C0004364,2025-11-15,paid_search,3,False
TP000022006,C0004364,2025-12-17,email,4,True
TP000016773,C0004365,2025-05-13,email,1,False
TP000016774,C0004365,2025-06-17,organic,2,False
TP000016775,C0004365,2025-06-27,social_ads,3,True
TP000002558,C0004366,2023-06-11,partners,1,False
TP000002559,C0004366,2023-08-04,paid_search,2,True
TP000010802,C0004367,2024-10-13,paid_search,1,False
TP000010803,C0004367,2024-11-21,social_ads,2,True
TP000013274,C0004368,2025-01-16,referral,1,False
TP000013275,C0004368,2025-01-29,organic,2,False
TP000013276,C0004368,2025-02-27,social_ads,3,True
TP000003169,C0004369,2023-08-13,social_ads,1,False
TP000003170,C0004369,2023-08-14,paid_search,2,False
TP000003171,C0004369,2023-09-12,social_ads,3,False
TP000003172,C0004369,2023-10-02,organic,4,True
TP000009825,C0004370,2024-08-18,organic,1,False
TP000009826,C0004370,2024-08-30,email,2,False
TP000009827,C0004370,2024-09-26,paid_search,3,False
TP000009828,C0004370,2024-10-04,referral,4,True
TP000006464,C0004371,2024-04-12,paid_search,1,True
TP000002588,C0004372,2023-08-09,referral,1,True
TP000011653,C0004373,2024-12-03,paid_search,1,False
TP000011654,C0004373,2024-12-20,organic,2,False
TP000011655,C0004373,2024-12-27,paid_search,3,True
TP000003677,C0004374,2023-09-18,referral,1,False
TP000003678,C0004374,2023-09-23,referral,2,False
TP000003679,C0004374,2023-10-28,referral,3,False
TP000003680,C0004374,2023-11-01,organic,4,True
TP000013342,C0004375,2025-03-06,partners,1,True
TP000003782,C0004376,2023-09-24,organic,1,False
TP000003783,C0004376,2023-09-27,paid_search,2,False
TP000003784,C0004376,2023-11-01,paid_search,3,False
TP000003785,C0004376,2023-11-11,partners,4,True
TP000016362,C0004377,2025-05-07,social_ads,1,False
TP000016363,C0004377,2025-05-08,email,2,False
TP000016364,C0004377,2025-05-24,social_ads,3,False
TP000016365,C0004377,2025-06-12,paid_search,4,True
TP000004424,C0004378,2023-10-29,paid_search,1,False
TP000004425,C0004378,2023-10-31,paid_search,2,False
TP000004426,C0004378,2023-11-02,social_ads,3,False
TP000004427,C0004378,2023-12-27,organic,4,True
TP000020179,C0004379,2025-08-29,email,1,False
TP000020180,C0004379,2025-08-30,paid_search,2,False
TP000020181,C0004379,2025-10-20,organic,3,True
TP000000624,C0004380,2023-01-22,referral,1,False
TP000000625,C0004380,2023-02-11,paid_search,2,False
TP000000626,C0004380,2023-02-18,partners,3,True
TP000011890,C0004381,2024-12-22,paid_search,1,False
TP000011891,C0004381,2024-12-24,paid_search,2,False
TP000011892,C0004381,2024-12-30,referral,3,False
TP000011893,C0004381,2025-01-09,paid_search,4,True
TP000007299,C0004382,2024-04-06,referral,1,False
TP000007300,C0004382,2024-05-23,social_ads,2,True
TP000005109,C0004383,2023-12-23,social_ads,1,False
TP000005110,C0004383,2024-01-31,paid_search,2,True
TP000010726,C0004384,2024-10-13,partners,1,False
TP000010727,C0004384,2024-10-26,email,2,False
TP000010728,C0004384,2024-10-31,paid_search,3,False
TP000010729,C0004384,2024-11-18,paid_search,4,True
TP000018942,C0004385,2025-07-21,organic,1,False
TP000018943,C0004385,2025-08-07,social_ads,2,False
TP000018944,C0004385,2025-08-30,partners,3,False
TP000018945,C0004385,2025-09-06,referral,4,True
TP000020569,C0004386,2025-11-04,social_ads,1,True
TP000006944,C0004387,2024-04-05,referral,1,False
TP000006945,C0004387,2024-05-03,paid_search,2,True
TP000003396,C0004388,2023-09-27,social_ads,1,False
TP000003397,C0004388,2023-10-15,organic,2,True
TP000016261,C0004389,2025-05-07,paid_search,1,False
TP000016262,C0004389,2025-05-12,paid_search,2,False
TP000016263,C0004389,2025-05-21,organic,3,False
TP000016264,C0004389,2025-06-02,referral,4,True
TP000013162,C0004390,2025-02-25,email,1,True
TP000004533,C0004391,2023-12-26,organic,1,False
TP000004534,C0004391,2024-01-04,organic,2,True
TP000017175,C0004392,2025-06-16,email,1,False
TP000017176,C0004392,2025-06-20,organic,2,False
TP000017177,C0004392,2025-07-08,partners,3,True
TP000011799,C0004393,2024-12-31,paid_search,1,False
TP000011800,C0004393,2025-01-05,organic,2,True
TP000014770,C0004394,2025-03-21,partners,1,False
TP000014771,C0004394,2025-04-21,paid_search,2,True
TP000008183,C0004395,2024-06-26,social_ads,1,False
TP000008184,C0004395,2024-07-05,paid_search,2,True
TP000010020,C0004396,2024-08-28,social_ads,1,False
TP000010021,C0004396,2024-08-31,social_ads,2,False
TP000010022,C0004396,2024-10-13,partners,3,True
TP000004061,C0004397,2023-12-03,paid_search,1,True
TP000017084,C0004398,2025-06-02,partners,1,False
TP000017085,C0004398,2025-07-02,social_ads,2,True
TP000003467,C0004399,2023-09-07,paid_search,1,False
TP000003468,C0004399,2023-10-22,referral,2,True
TP000017511,C0004400,2025-06-15,email,1,False
TP000017512,C0004400,2025-06-19,referral,2,False
TP000017513,C0004400,2025-06-25,referral,3,False
TP000017514,C0004400,2025-07-19,paid_search,4,True
TP000017974,C0004401,2025-07-31,paid_search,1,True
TP000016810,C0004402,2025-06-25,social_ads,1,True
TP000000449,C0004403,2022-12-22,social_ads,1,False
TP000000450,C0004403,2023-01-13,partners,2,False
TP000000451,C0004403,2023-02-05,social_ads,3,True
TP000006199,C0004404,2024-03-28,organic,1,True
TP000010641,C0004405,2024-09-29,organic,1,False
TP000010642,C0004405,2024-10-24,paid_search,2,False
TP000010643,C0004405,2024-11-16,paid_search,3,True
TP000013432,C0004406,2025-03-10,referral,1,True
TP000020675,C0004407,2025-11-03,paid_search,1,True
TP000008559,C0004408,2024-06-08,email,1,False
TP000008560,C0004408,2024-07-27,referral,2,True
TP000019649,C0004409,2025-09-26,paid_search,1,False
TP000019650,C0004409,2025-09-30,paid_search,2,True
TP000003652,C0004410,2023-09-17,paid_search,1,False
TP000003653,C0004410,2023-10-29,paid_search,2,True
TP000008463,C0004411,2024-07-17,organic,1,True
TP000001255,C0004412,2023-04-11,paid_search,1,True
TP000016693,C0004413,2025-05-01,paid_search,1,False
TP000016694,C0004413,2025-05-05,email,2,False
TP000016695,C0004413,2025-06-20,organic,3,True
TP000003292,C0004414,2023-09-05,paid_search,1,False
TP000003293,C0004414,2023-10-09,social_ads,2,True
TP000005854,C0004415,2024-02-14,paid_search,1,False
TP000005855,C0004415,2024-02-16,partners,2,False
TP000005856,C0004415,2024-02-17,social_ads,3,False
TP000005857,C0004415,2024-03-13,paid_search,4,True
TP000017471,C0004416,2025-06-03,partners,1,False
TP000017472,C0004416,2025-06-08,paid_search,2,False
TP000017473,C0004416,2025-07-17,social_ads,3,True
TP000012136,C0004417,2024-11-29,referral,1,False
TP000012137,C0004417,2024-12-27,organic,2,False
TP000012138,C0004417,2024-12-29,paid_search,3,False
TP000012139,C0004417,2025-01-18,partners,4,True
TP000000341,C0004418,2022-12-26,paid_search,1,False
TP000000342,C0004418,2023-01-31,social_ads,2,True
TP000000064,C0004419,2022-12-14,organic,1,False
TP000000065,C0004419,2022-12-15,email,2,False
TP000000066,C0004419,2023-01-04,paid_search,3,True
TP000011628,C0004420,2024-11-04,social_ads,1,False
TP000011629,C0004420,2024-12-15,email,2,False
TP000011630,C0004420,2024-12-28,referral,3,True
TP000006985,C0004421,2024-03-27,paid_search,1,False
TP000006986,C0004421,2024-04-02,social_ads,2,False
TP000006987,C0004421,2024-04-18,paid_search,3,False
TP000006988,C0004421,2024-05-02,social_ads,4,True
TP000004058,C0004422,2023-10-11,organic,1,False
TP000004059,C0004422,2023-10-26,organic,2,False
TP000004060,C0004422,2023-12-02,organic,3,True
TP000013901,C0004423,2025-03-20,email,1,True
TP000005188,C0004424,2023-12-26,social_ads,1,False
TP000005189,C0004424,2024-02-09,referral,2,True
TP000013389,C0004425,2025-03-04,social_ads,1,True
TP000008656,C0004426,2024-06-06,social_ads,1,False
TP000008657,C0004426,2024-06-08,referral,2,False
TP000008658,C0004426,2024-07-30,social_ads,3,True
TP000004179,C0004427,2023-11-02,paid_search,1,False
TP000004180,C0004427,2023-11-18,organic,2,False
TP000004181,C0004427,2023-12-09,email,3,True
TP000003004,C0004428,2023-09-12,referral,1,True
TP000005368,C0004429,2023-12-30,paid_search,1,False
TP000005369,C0004429,2024-02-15,paid_search,2,True
TP000000698,C0004430,2023-01-08,paid_search,1,False
TP000000699,C0004430,2023-02-24,email,2,True
TP000007021,C0004431,2024-03-25,partners,1,False
TP000007022,C0004431,2024-04-06,social_ads,2,False
TP000007023,C0004431,2024-04-06,referral,3,False
TP000007024,C0004431,2024-05-07,email,4,True
TP000020289,C0004432,2025-08-28,social_ads,1,False
TP000020290,C0004432,2025-09-07,referral,2,False
TP000020291,C0004432,2025-09-15,organic,3,False
TP000020292,C0004432,2025-10-24,social_ads,4,True
TP000018736,C0004433,2025-08-16,organic,1,False
TP000018737,C0004433,2025-08-28,social_ads,2,True
TP000008465,C0004434,2024-06-02,referral,1,False
TP000008466,C0004434,2024-07-09,organic,2,False
TP000008467,C0004434,2024-07-24,organic,3,True
TP000013036,C0004435,2025-02-19,organic,1,True
TP000012854,C0004436,2025-01-15,paid_search,1,False
TP000012855,C0004436,2025-01-19,paid_search,2,False
TP000012856,C0004436,2025-02-02,email,3,False
TP000012857,C0004436,2025-02-13,referral,4,True
TP000018693,C0004437,2025-07-27,referral,1,False
TP000018694,C0004437,2025-08-12,referral,2,False
TP000018695,C0004437,2025-08-16,social_ads,3,False
TP000018696,C0004437,2025-08-26,social_ads,4,True
TP000005339,C0004438,2023-12-29,referral,1,False
TP000005340,C0004438,2024-01-05,email,2,False
TP000005341,C0004438,2024-02-17,social_ads,3,True
TP000006784,C0004439,2024-03-26,referral,1,False
TP000006785,C0004439,2024-04-13,partners,2,False
TP000006786,C0004439,2024-04-28,social_ads,3,True
TP000006891,C0004440,2024-03-09,social_ads,1,False
TP000006892,C0004440,2024-04-27,organic,2,False
TP000006893,C0004440,2024-05-04,paid_search,3,True
TP000000941,C0004441,2023-02-12,social_ads,1,False
TP000000942,C0004441,2023-03-20,organic,2,True
TP000007160,C0004442,2024-04-04,social_ads,1,False
TP000007161,C0004442,2024-04-29,referral,2,False
TP000007162,C0004442,2024-05-04,referral,3,False
TP000007163,C0004442,2024-05-18,paid_search,4,True
TP000019756,C0004443,2025-08-19,partners,1,False
TP000019757,C0004443,2025-10-02,social_ads,2,True
TP000020470,C0004444,2025-09-22,referral,1,False
TP000020471,C0004444,2025-09-30,referral,2,False
TP000020472,C0004444,2025-10-27,organic,3,True
TP000002368,C0004445,2023-05-27,email,1,False
TP000002369,C0004445,2023-07-21,social_ads,2,True
TP000010433,C0004446,2024-10-12,social_ads,1,False
TP000010434,C0004446,2024-10-16,partners,2,False
TP000010435,C0004446,2024-10-18,social_ads,3,False
TP000010436,C0004446,2024-11-02,social_ads,4,True
TP000008682,C0004447,2024-06-10,email,1,False
TP000008683,C0004447,2024-07-25,email,2,False
TP000008684,C0004447,2024-07-28,referral,3,False
TP000008685,C0004447,2024-07-30,partners,4,True
TP000011099,C0004448,2024-11-24,paid_search,1,False
TP000011100,C0004448,2024-12-06,paid_search,2,True
TP000012575,C0004449,2024-12-10,referral,1,False
TP000012576,C0004449,2024-12-13,paid_search,2,False
TP000012577,C0004449,2025-02-06,partners,3,True
TP000000460,C0004450,2022-12-26,referral,1,False
TP000000461,C0004450,2023-01-25,paid_search,2,False
TP000000462,C0004450,2023-02-03,partners,3,False
TP000000463,C0004450,2023-02-06,paid_search,4,True
TP000018970,C0004451,2025-07-25,organic,1,False
TP000018971,C0004451,2025-09-09,social_ads,2,True
TP000021856,C0004452,2025-10-17,paid_search,1,False
TP000021857,C0004452,2025-10-18,social_ads,2,False
TP000021858,C0004452,2025-11-13,paid_search,3,False
TP000021859,C0004452,2025-12-14,referral,4,True
TP000014757,C0004453,2025-04-21,social_ads,1,True
TP000014969,C0004454,2025-04-01,paid_search,1,False
TP000014970,C0004454,2025-04-23,referral,2,True
TP000012006,C0004455,2024-12-26,social_ads,1,False
TP000012007,C0004455,2025-01-14,paid_search,2,True
TP000007648,C0004456,2024-04-24,paid_search,1,False
TP000007649,C0004456,2024-06-06,referral,2,True
TP000003229,C0004457,2023-09-02,organic,1,False
TP000003230,C0004457,2023-09-13,social_ads,2,False
TP000003231,C0004457,2023-10-09,paid_search,3,True
TP000013205,C0004458,2025-01-10,referral,1,False
TP000013206,C0004458,2025-01-13,email,2,False
TP000013207,C0004458,2025-02-22,social_ads,3,False
TP000013208,C0004458,2025-03-01,organic,4,True
TP000001076,C0004459,2023-02-27,email,1,False
TP000001077,C0004459,2023-03-18,referral,2,False
TP000001078,C0004459,2023-03-20,organic,3,False
TP000001079,C0004459,2023-03-27,referral,4,True
TP000018572,C0004460,2025-08-25,referral,1,True
TP000009590,C0004461,2024-08-14,paid_search,1,False
TP000009591,C0004461,2024-09-18,paid_search,2,True
TP000009423,C0004462,2024-08-13,referral,1,False
TP000009424,C0004462,2024-08-28,email,2,False
TP000009425,C0004462,2024-08-31,email,3,False
TP000009426,C0004462,2024-09-11,referral,4,True
TP000007486,C0004463,2024-06-03,referral,1,True
TP000021788,C0004464,2025-12-06,social_ads,1,True
TP000003932,C0004465,2023-10-08,referral,1,False
TP000003933,C0004465,2023-10-26,paid_search,2,False
TP000003934,C0004465,2023-10-28,email,3,False
TP000003935,C0004465,2023-11-22,organic,4,True
TP000003296,C0004466,2023-10-10,paid_search,1,True
TP000003681,C0004467,2023-11-02,paid_search,1,True
TP000014949,C0004468,2025-03-07,email,1,False
TP000014950,C0004468,2025-03-24,social_ads,2,False
TP000014951,C0004468,2025-03-25,partners,3,False
TP000014952,C0004468,2025-04-23,organic,4,True
TP000022263,C0004469,2025-11-05,paid_search,1,False
TP000022264,C0004469,2025-11-13,paid_search,2,False
TP000022265,C0004469,2025-12-21,paid_search,3,True
TP000005332,C0004470,2024-01-08,paid_search,1,False
TP000005333,C0004470,2024-01-26,referral,2,False
TP000005334,C0004470,2024-01-30,paid_search,3,False
TP000005335,C0004470,2024-02-16,paid_search,4,True
TP000020342,C0004471,2025-09-13,referral,1,False
TP000020343,C0004471,2025-10-28,referral,2,True
